a_cpse,a_code,a_desc,b_cpse,b_code,b_desc,sim,reason
CPCL,MAT100049,"CHECK VALVE FLG, 3"", CS",SAIL,S100308,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 1.5 INCH / 800#,0.4727,"veto:end,inch,material,type"
CPCL,MAT100049,"CHECK VALVE FLG, 3"", CS",SAIL,S100280,GATE VALVE / 3 INCH / 150# / CAST STEEL / FLANGED,0.7518,veto:type
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",0.5601,"veto:class,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",0.615,"veto:class,inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",0.6138,"veto:class,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",0.6211,"veto:class,inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",CPCL,MAT100045,"BALL VALVE SS 316, CL 150, 1""",0.89,"veto:class,inch"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",GAIL,GLM-BF-0002,BUTTERFLY VALVE 6 INCH CI CLASS 150 WAFER TYPE,0.6169,"veto:class,inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00044,"Gate Valve – Forged Steel – 1.5"" – Socket Weld",0.4349,"veto:inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00051,"Check Valve – Flanged – Cast Iron – Class 150 – 2""",0.5936,"veto:class,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00049,"Globe Valve – Class 800 – Socket Weld – Forged Steel – 2""",0.5285,"veto:material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00053,Safety Valve – Screwed – Bronze – Class 150,0.5177,"veto:class,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00046,"Ball Valve – Stainless Steel 316 – 1"" – Screwed – Class 150",0.7633,"veto:class,inch"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00048,"Globe Valve – Forged Steel – Socket Weld – Class 800 – 1.5""",0.5118,"veto:inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00042,"Gate Valve – Class 150 – Flanged – 3"" – Cast Steel",0.5324,"veto:class,inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00052,"Check Valve – 3"" – Class 150 – Cast Steel",0.6325,"veto:class,inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00041,"Gate Valve – Class 150 – 2""",0.6053,"veto:class,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00043,"Gate Valve – Class 300 – Cast Steel – 4"" – Flanged",0.5413,"veto:class,inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00045,"Gate Valve – Forged Steel – Socket Weld – 1.5"" – Class 800",0.4784,"veto:inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",IOCL,RM-00050,"Globe Valve – 2"" – Class 150 – Flanged",0.5732,"veto:class,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",NTPC,EGW000049,"Globe Valve, mlass 150, 2"", C.S.",0.6486,"veto:material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",NTPC,EGW000043,"Gate Valve, Flanged",0.4445,veto:type
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",NTPC,EGW000046,"Ball Valve, S.S. 316, 1"", Screwed",0.7768,veto:inch
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",NTPC,EGW000050,"Butterfly Valve, Wafer, C.I., 6""",0.6648,"veto:inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",NTPC,EGW000045,"Gate Valve, C.S., 4"", Class 300",0.6535,"veto:class,inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100273,GATE VALVE / 2 INCH / CAST STEEL / FLANGED / 150#,0.5997,"veto:class,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100287,GATE VALVE / SOCKET WELD / FORGED STEEL / 1.5 INCH / 800#,0.5298,"veto:inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100343,BUTTERFLY VALVE / 150# / 6 INCH,0.7028,"veto:class,inch,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100357,SAFETY VALVE / 1 INCHx1.5 INCH / 150#,0.6513,"veto:class,inch,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100294,BALL VALVE / 1 INCH / SCREWED / SS-316 / 150#,0.8151,"veto:class,inch"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100322,GLOBE VALVE / 150# / 2 INCH / FLAoGED / CAST STEEL,0.6382,"veto:class,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100315,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 800#,0.5154,"veto:material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100336,CHECK VALVE / 150# / CASr STEEL / 3 INCH / FLANGED,0.628,"veto:class,inch,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100350,SAFETY VALVE / SCREWED / 1 INCHx1.5 INCH / 150#,0.6141,"veto:class,inch,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100329,CHECK VALVE / CAST IRON / FLANGED,0.4894,"veto:material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100308,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 1.5 INCH / 800#,0.5643,"veto:inch,material,type"
CPCL,MAT100046,"BALL VALVE 2"", SS 316, CL 800, eLG",SAIL,S100280,GATE VALVE / 3 INCH / 150# / CAST STEEL / FLANGED,0.5549,"veto:class,inch,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",0.5517,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",0.5264,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",0.545,"veto:class,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",CPCL,MAT100045,"BALL VALVE SS 316, CL 150, 1""",0.604,"veto:material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",GAIL,GLM-BF-0002,BUTTERFLY VALVE 6 INCH CI CLASS 150 WAFER TYPE,0.5092,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",GAIL,GLM-GV-0007,GATE VALVE DN50 FORGED STEEL CLASS 800 SOCKET WELD,0.4643,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00044,"Gate Valve – Forged Steel – 1.5"" – Socket Weld",0.4209,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00051,"Check Valve – Flanged – Cast Iron – Class 150 – 2""",0.5314,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00049,"Globe Valve – Class 800 – Socket Weld – Forged Steel – 2""",0.4258,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00047,"Ball Valve – Flanged – Stainless Steel 316 – 2"" – Class 800",0.5182,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00046,"Ball Valve – Stainless Steel 316 – 1"" – Screwed – Class 150",0.6462,"veto:material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00048,"Globe Valve – Forged Steel – Socket Weld – Class 800 – 1.5""",0.4171,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00042,"Gate Valve – Class 150 – Flanged – 3"" – Cast Steel",0.531,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00052,"Check Valve – 3"" – Class 150 – Cast Steel",0.6054,"veto:material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00041,"Gate Valve – Class 150 – 2""",0.5417,veto:type
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00043,"Gate Valve – Class 300 – Cast Steel – 4"" – Flanged",0.5153,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00045,"Gate Valve – Forged Steel – Socket Weld – 1.5"" – Class 800",0.4491,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",IOCL,RM-00050,"Globe Valve – 2"" – Class 150 – Flanged",0.5126,"veto:end,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",NTPC,EGW000047,"Ball Valve, S.S. 316, Flanged",0.5229,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",NTPC,EGW000049,"Globe Valve, mlass 150, 2"", C.S.",0.4564,"veto:material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",NTPC,EGW000043,"Gate Valve, Flanged",0.4727,"veto:end,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",NTPC,EGW000046,"Ball Valve, S.S. 316, 1"", Screwed",0.5801,"veto:material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",NTPC,EGW000050,"Butterfly Valve, Wafer, C.I., 6""",0.4689,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",NTPC,EGW000045,"Gate Valve, C.S., 4"", Class 300",0.5888,"veto:class,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100273,GATE VALVE / 2 INCH / CAST STEEL / FLANGED / 150#,0.5022,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100287,GATE VALVE / SOCKET WELD / FORGED STEEL / 1.5 INCH / 800#,0.4828,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100343,BUTTERFLY VALVE / 150# / 6 INCH,0.5608,veto:type
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100301,BALL VALVE / 800# / SS-316 / FLANGED / 2 INCH,0.5223,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100294,BALL VALVE / 1 INCH / SCREWED / SS-316 / 150#,0.6191,"veto:material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100322,GLOBE VALVE / 150# / 2 INCH / FLAoGED / CAST STEEL,0.5036,"veto:material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100315,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 800#,0.457,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100336,CHECK VALVE / 150# / CASr STEEL / 3 INCH / FLANGED,0.5698,"veto:end,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100329,CHECK VALVE / CAST IRON / FLANGED,0.4986,"veto:end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100308,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 1.5 INCH / 800#,0.4494,"veto:class,end,material,type"
CPCL,MAT100051,"SAFETY VALVE BRZ, CL 150, SCR",SAIL,S100280,GATE VALVE / 3 INCH / 150# / CAST STEEL / FLANGED,0.507,"veto:end,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",0.7564,"veto:inch,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",0.8866,"veto:class,inch"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",CPCL,MAT100045,"BALL VALVE SS 316, CL 150, 1""",0.6044,"veto:inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",GAIL,GLM-BF-0002,BUTTERFLY VALVE 6 INCH CI CLASS 150 WAFER TYPE,0.6317,"veto:end,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",GAIL,GLM-GV-0007,GATE VALVE DN50 FORGED STEEL CLASS 800 SOCKET WELD,0.5558,"veto:class,end,material"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00044,"Gate Valve – Forged Steel – 1.5"" – Socket Weld",0.6041,"veto:end,inch,material"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00051,"Check Valve – Flanged – Cast Iron – Class 150 – 2""",0.7592,"veto:inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00049,"Globe Valve – Class 800 – Socket Weld – Forged Steel – 2""",0.4772,"veto:class,end,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00053,Safety Valve – Screwed – Bronze – Class 150,0.5296,"veto:end,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00047,"Ball Valve – Flanged – Stainless Steel 316 – 2"" – Class 800",0.5969,"veto:class,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00046,"Ball Valve – Stainless Steel 316 – 1"" – Screwed – Class 150",0.5479,"veto:end,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00048,"Globe Valve – Forged Steel – Socket Weld – Class 800 – 1.5""",0.4645,"veto:class,end,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00052,"Check Valve – 3"" – Class 150 – Cast Steel",0.7644,veto:type
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00041,"Gate Valve – Class 150 – 2""",0.8083,veto:inch
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00043,"Gate Valve – Class 300 – Cast Steel – 4"" – Flanged",0.915,"veto:class,inch"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00045,"Gate Valve – Forged Steel – Socket Weld – 1.5"" – Class 800",0.6065,"veto:class,end,inch,material"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",IOCL,RM-00050,"Globe Valve – 2"" – Class 150 – Flanged",0.652,"veto:inch,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",NTPC,EGW000047,"Ball Valve, S.S. 316, Flanged",0.589,"veto:material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",NTPC,EGW000049,"Globe Valve, mlass 150, 2"", C.S.",0.6236,"veto:inch,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",NTPC,EGW000046,"Ball Valve, S.S. 316, 1"", Screwed",0.4943,"veto:end,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",NTPC,EGW000050,"Butterfly Valve, Wafer, C.I., 6""",0.6282,"veto:end,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",NTPC,EGW000045,"Gate Valve, C.S., 4"", Class 300",0.8954,"veto:class,inch"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100273,GATE VALVE / 2 INCH / CAST STEEL / FLANGED / 150#,0.9483,veto:inch
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100287,GATE VALVE / SOCKET WELD / FORGED STEEL / 1.5 INCH / 800#,0.6854,"veto:class,end,inch,material"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100343,BUTTERFLY VALVE / 150# / 6 INCH,0.6193,"veto:inch,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100357,SAFETY VALVE / 1 INCHx1.5 INCH / 150#,0.623,"veto:inch,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100301,BALL VALVE / 800# / SS-316 / FLANGED / 2 INCH,0.6695,"veto:class,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100294,BALL VALVE / 1 INCH / SCREWED / SS-316 / 150#,0.5866,"veto:end,inch,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100322,GLOBE VALVE / 150# / 2 INCH / FLAoGED / CAST STEEL,0.7126,"veto:inch,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100315,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 800#,0.4808,"veto:class,end,material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100336,CHECK VALVE / 150# / CASr STEEL / 3 INCH / FLANGED,0.7274,veto:type
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100350,SAFETY VALVE / SCREWED / 1 INCHx1.5 INCH / 150#,0.605,"veto:end,inch,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100329,CHECK VALVE / CAST IRON / FLANGED,0.637,"veto:material,type"
CPCL,MAT100042,"GATE VALVE CS, FLG, 3"", CL 150",SAIL,S100308,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 1.5 INCH / 800#,0.5073,"veto:class,end,inch,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",0.5813,"veto:class,inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",CPCL,MAT100045,"BALL VALVE SS 316, CL 150, 1""",0.6341,"veto:inch,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",GAIL,GLM-BF-0002,BUTTERFLY VALVE 6 INCH CI CLASS 150 WAFER TYPE,0.574,"veto:end,inch,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00051,"Check Valve – Flanged – Cast Iron – Class 150 – 2""",0.7595,"veto:material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00049,"Globe Valve – Class 800 – Socket Weld – Forged Steel – 2""",0.6732,"veto:class,end,material"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00053,Safety Valve – Screwed – Bronze – Class 150,0.5079,"veto:end,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00047,"Ball Valve – Flanged – Stainless Steel 316 – 2"" – Class 800",0.6836,"veto:class,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00046,"Ball Valve – Stainless Steel 316 – 1"" – Screwed – Class 150",0.5958,"veto:end,inch,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00048,"Globe Valve – Forged Steel – Socket Weld – Class 800 – 1.5""",0.6439,"veto:class,end,inch,material"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00042,"Gate Valve – Class 150 – Flanged – 3"" – Cast Steel",0.7325,"veto:inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00052,"Check Valve – 3"" – Class 150 – Cast Steel",0.6801,"veto:inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00041,"Gate Valve – Class 150 – 2""",0.5207,veto:type
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",IOCL,RM-00043,"Gate Valve – Class 300 – Cast Steel – 4"" – Flanged",0.7182,"veto:class,inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",NTPC,EGW000047,"Ball Valve, S.S. 316, Flanged",0.663,"veto:material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",NTPC,EGW000043,"Gate Valve, Flanged",0.5914,veto:type
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",NTPC,EGW000046,"Ball Valve, S.S. 316, 1"", Screwed",0.5729,"veto:end,inch,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",NTPC,EGW000050,"Butterfly Valve, Wafer, C.I., 6""",0.5663,"veto:end,inch,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",NTPC,EGW000045,"Gate Valve, C.S., 4"", Class 300",0.5992,"veto:class,inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100273,GATE VALVE / 2 INCH / CAST STEEL / FLANGED / 150#,0.711,veto:type
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100287,GATE VALVE / SOCKET WELD / FORGED STEEL / 1.5 INCH / 800#,0.4325,"veto:class,end,inch,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100343,BUTTERFLY VALVE / 150# / 6 INCH,0.5737,"veto:inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100357,SAFETY VALVE / 1 INCHx1.5 INCH / 150#,0.5402,"veto:inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100301,BALL VALVE / 800# / SS-316 / FLANGED / 2 INCH,0.7339,"veto:class,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100294,BALL VALVE / 1 INCH / SCREWED / SS-316 / 150#,0.6344,"veto:end,inch,material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100315,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 800#,0.654,"veto:class,end,material"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100336,CHECK VALVE / 150# / CASr STEEL / 3 INCH / FLANGED,0.6598,"veto:inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100350,SAFETY VALVE / SCREWED / 1 INCHx1.5 INCH / 150#,0.5414,"veto:end,inch,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100329,CHECK VALVE / CAST IRON / FLANGED,0.6416,"veto:material,type"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100308,GLOBE VALVE / FORGED STEEL / SOCKET WELD / 1.5 INCH / 800#,0.6963,"veto:class,end,inch,material"
CPCL,MAT100048,"GLOBE VALVE FLG, 2"", CL 150, CS",SAIL,S100280,GATE VALVE / 3 INCH / 150# / CAST STEEL / FLANGED,0.7211,"veto:inch,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",CPCL,MAT100045,"BALL VALVE SS 316, CL 150, 1""",0.625,"veto:class,inch,material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",GAIL,GLM-BF-0002,BUTTERFLY VALVE 6 INCH CI CLASS 150 WAFER TYPE,0.6326,"veto:class,inch,material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",GAIL,GLM-GV-0007,GATE VALVE DN50 FORGED STEEL CLASS 800 SOCKET WELD,0.6123,"veto:class,material"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00044,"Gate Valve – Forged Steel – 1.5"" – Socket Weld",0.6411,"veto:inch,material"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00051,"Check Valve – Flanged – Cast Iron – Class 150 – 2""",0.6392,"veto:class,inch,material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00049,"Globe Valve – Class 800 – Socket Weld – Forged Steel – 2""",0.4632,"veto:class,inch,material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00053,Safety Valve – Screwed – Bronze – Class 150,0.5351,"veto:class,material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00047,"Ball Valve – Flanged – Stainless Steel 316 – 2"" – Class 800",0.5005,"veto:class,inch,material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00046,"Ball Valve – Stainless Steel 316 – 1"" – Screwed – Class 150",0.5459,"veto:class,inch,material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00048,"Globe Valve – Forged Steel – Socket Weld – Class 800 – 1.5""",0.4597,"veto:class,inch,material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00042,"Gate Valve – Class 150 – Flanged – 3"" – Cast Steel",0.867,"veto:class,inch"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00052,"Check Valve – 3"" – Class 150 – Cast Steel",0.7725,"veto:class,inch,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00041,"Gate Valve – Class 150 – 2""",0.8795,"veto:class,inch"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00045,"Gate Valve – Forged Steel – Socket Weld – 1.5"" – Class 800",0.6678,"veto:class,inch,material"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",IOCL,RM-00050,"Globe Valve – 2"" – Class 150 – Flanged",0.4643,"veto:class,inch,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",NTPC,EGW000047,"Ball Valve, S.S. 316, Flanged",0.4522,"veto:material,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",NTPC,EGW000049,"Globe Valve, mlass 150, 2"", C.S.",0.5584,"veto:inch,type"
CPCL,MAT100043,"GATE VALVE CL 300, CS, 4""",NTPC,EGW000046,"Ball Valve, S.S. 316, 1"", Screwed",0.4563,"veto:inch,material,type"
